playmate	identity	2.21263157895	4.07793543617	0.251365527696	0.183814598865	0.664224448047	0.1	0.1	0.1	0.1	0.1	1.10140350877	4.14050100274	-3.04338470818	1.28563219498	2.14109686376	0.1	0.1	0.1	0.1	0.1	1.80877192982	2.55358090088	-2.78262613058	2.67211616039	4.13121949123	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
preacher	identity	2.2146031746	4.19705114067	-1.10647625983	0.202405312366	-3.08251576018	0.1	0.1	0.1	0.1	0.1	2.07079365079	-1.60719385712	-1.27814183658	2.65714151401	-2.86708341389	0.1	0.1	0.1	0.1	0.1	0.434920634921	-0.381819208391	-3.69481196493	-2.0118099542	2.940322866	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
crook	identity	-3.03114754098	2.42917054842	-0.502213741782	4.07083333447	3.92464050167	0.1	0.1	0.1	0.1	0.1	-0.41737704918	-3.87813740107	-3.57810667726	-2.00936116551	2.3639022465	0.1	0.1	0.1	0.1	0.1	-0.295081967213	-1.05063484648	1.98165180586	1.85373987853	-1.77888375113	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
negotiator	identity	1.94349206349	0.849624143653	0.11167019477	1.27105055819	-3.06255526604	0.1	0.1	0.1	0.1	0.1	1.84666666667	-2.04342316037	3.5665481951	2.82610768715	-4.24272963964	0.1	0.1	0.1	0.1	0.1	0.900317460317	-3.27640440184	-0.997849570524	-2.01295988088	-3.36201693822	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
lawyer	identity	0.804482758621	-3.80016771469	-1.22026751027	0.340707031416	3.71341797092	0.1	0.1	0.1	0.1	0.1	1.63482758621	4.22664555133	-3.67423123667	-2.64460545283	2.53408495812	0.1	0.1	0.1	0.1	0.1	1.42620689655	3.5957145338	0.703896611857	-3.17772466639	2.74940677186	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
grandparent	identity	2.83015873016	-1.43655383815	2.46478220834	0.0978302517121	3.66044971021	0.1	0.1	0.1	0.1	0.1	1.59238095238	-0.0911362988108	-3.61231865548	0.17791794669	2.39257081757	0.1	0.1	0.1	0.1	0.1	-0.819365079365	-0.0388920064526	0.0897017286919	3.18722737246	0.367471763218	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
murderer	identity	-3.62394736842	0.161982279951	-1.66143314391	0.66686935995	3.95112673117	0.1	0.1	0.1	0.1	0.1	1.58710526316	-0.370561773846	3.28555612798	-0.35600592879	1.92784167486	0.1	0.1	0.1	0.1	0.1	0.474473684211	2.54896668085	3.9488327861	-0.360006085564	0.782463821784	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
bully	identity	-2.728	-2.56910581446	-0.110526108511	4.2171692904	3.5444981959	0.1	0.1	0.1	0.1	0.1	1.1656	1.59501745485	-3.87430219935	-3.42405030887	-3.14610671253	0.1	0.1	0.1	0.1	0.1	1.4816	-0.784545066559	-1.75330114863	-0.0567001243131	1.35057562148	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
rapist	identity	-3.94920634921	3.65931617877	-2.22638142221	2.05870725484	-1.21588951993	0.1	0.1	0.1	0.1	0.1	-0.396825396825	-0.101088085461	3.38491937073	0.492954642606	-1.95412289686	0.1	0.1	0.1	0.1	0.1	0.535555555556	0.572327243904	3.10205923248	2.67593195444	0.738482539855	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
qaddafi	identity	-0.228744306528	4.22066739438	-3.51634414718	3.98974645197	0.166192520878	0.1	0.1	0.1	0.1	0.1	0.174623561626	3.65495411779	-0.691717696548	0.716517886241	2.77177415401	0.1	0.1	0.1	0.1	0.1	0.599385496349	0.473854637598	-4.03229755704	2.2475565414	3.82113932684	0.1	0.1	0.1	0.1	0.1	10.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
morsi	identity	-0.222904376025	-0.409924661315	0.447882471495	3.14638498938	0.478881726323	0.1	0.1	0.1	0.1	0.1	0.141730770184	3.38550588027	0.858248310407	3.45359324928	-2.10244198175	0.1	0.1	0.1	0.1	0.1	0.335737097848	2.50128815161	4.1608689812	-0.65833728093	1.60175934187	0.1	0.1	0.1	0.1	0.1	10.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
spokesman	identity	1.15072463768	-0.965824319857	-2.5834763712	-1.34485393618	-3.21801827987	0.1	0.1	0.1	0.1	0.1	1.42347826087	-0.844683571605	2.19821522572	1.95739449165	1.13927786663	0.1	0.1	0.1	0.1	0.1	1.58695652174	-3.88421413159	-2.33132639876	-3.46952783382	2.62832935076	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
know-it-all	identity	-1.29652173913	-2.83639026688	-4.20036203154	2.92652397933	-0.896312206912	0.1	0.1	0.1	0.1	0.1	0.126956521739	-3.83970418699	0.565475033666	3.07222320696	-3.67337845201	0.1	0.1	0.1	0.1	0.1	1.43768115942	1.00309574453	-3.38218844091	-0.988161392877	-2.59752085734	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
